customer_id,company_name,region,subscription_tier,signup_date,is_active,monthly_revenue
CUST-10046,"Sanchez, Baldwin and Hatfield",India,Starter,2026-02-06,True,99
CUST-10047,Robinson Group,India,Starter,2025-11-12,True,99
CUST-10048,Johnson Inc,US,Enterprise,2025-04-18,True,2499
CUST-10049,"Maldonado, Mills and Smith",US,Starter,2024-11-07,True,99
CUST-10050,Carpenter Inc,US,Growth,2025-10-28,True,499
CUST-10051,Douglas-Hansen,SEA,Starter,2025-01-14,False,99
CUST-10052,Wright and Sons,US,Starter,2025-11-25,True,99
CUST-10053,Lewis-Johnson,SEA,Enterprise,2024-11-28,False,2499
CUST-10054,Morgan-Nichols,SEA,Growth,2025-08-27,False,499
CUST-10055,Carter-Keith,SEA,Starter,2025-01-25,False,99
CUST-10056,"Steele, Arnold and Dean",SEA,Starter,2024-06-28,True,99
CUST-10057,"Jackson, Mcdonald and Greene",US,Enterprise,2025-09-13,True,2499
CUST-10058,Pittman Group,SEA,Starter,2026-06-18,True,99
CUST-10059,Thomas LLC,India,Growth,2026-01-01,True,499
CUST-10060,"Roberson, Thomas and Brooks",India,Starter,2026-03-29,True,99
CUST-10061,Newton-Kelly,India,Starter,2024-10-11,True,99
CUST-10062,Lewis Inc,SEA,Starter,2026-02-09,True,99
CUST-10063,"Blevins, Harrington and Maynard",India,Growth,2025-07-12,True,499
CUST-10064,Stone-Martin,India,Growth,2025-06-06,True,499
CUST-10065,Patterson PLC,US,Starter,2025-11-22,False,99
CUST-10066,"Stout, Kelley and Burns",US,Growth,2024-08-20,True,499
CUST-10067,Humphrey-Randall,US,Enterprise,2026-04-10,True,2499
CUST-10068,Thomas and Sons,SEA,Enterprise,2025-03-26,True,2499
CUST-10069,"Smith, Scott and Young",US,Starter,2025-06-08,True,99
CUST-10070,Gonzales-Stone,US,Starter,2026-04-18,False,99
CUST-10071,Fisher-Marsh,US,Enterprise,2026-06-11,True,2499
CUST-10072,"Jordan, Mendoza and Joseph",US,Starter,2024-12-18,True,99
CUST-10073,Long Group,India,Starter,2025-11-23,True,99
CUST-10074,Anderson Group,US,Enterprise,2025-10-31,False,2499
CUST-10075,Garcia LLC,India,Starter,2025-05-11,True,99
CUST-10076,Zamora-Andrews,India,Starter,2025-08-08,True,99
CUST-10077,Ross-Martinez,SEA,Starter,2025-03-08,True,99
CUST-10078,Palmer-Smith,India,Growth,2024-06-28,True,499
CUST-10079,Rodriguez LLC,US,Starter,2025-11-08,True,99
CUST-10080,Lloyd-Wood,SEA,Enterprise,2025-06-04,False,2499
CUST-10081,Stephens Ltd,SEA,Growth,2024-08-08,True,499
CUST-10082,Dawson-Warner,US,Growth,2025-02-27,True,499
CUST-10083,Jones PLC,SEA,Starter,2025-11-29,False,99
CUST-10084,Wilson-Parker,India,Starter,2024-09-17,True,99
CUST-10085,Heath Group,US,Growth,2026-05-20,True,499
CUST-10086,Davis PLC,US,Starter,2025-08-18,True,99
CUST-10087,Ross Ltd,SEA,Enterprise,2024-10-23,True,2499
CUST-10088,Patton LLC,US,Starter,2025-03-22,True,99
CUST-10089,Fletcher-Nelson,India,Growth,2024-08-31,True,499
CUST-10090,Browning-Thompson,India,Starter,2025-11-08,True,99
CUST-10091,Mason-Wright,India,Growth,2026-05-30,True,499
CUST-10092,"Mullins, Buckley and Hahn",India,Starter,2024-09-24,False,99
CUST-10093,Porter Inc,US,Starter,2026-02-27,True,99
CUST-10094,Roman-Gonzalez,US,Enterprise,2024-07-17,False,2499
CUST-10095,"Nelson, Parks and Campbell",India,Growth,2026-06-22,True,499
CUST-10096,Abbott-Gomez,SEA,Growth,2024-11-19,False,499
CUST-10097,French-Johnson,US,Growth,2024-09-01,True,499
CUST-10098,Riddle Inc,India,Growth,2025-11-13,True,499
CUST-10099,Burke Group,India,Starter,2025-08-10,True,99
CUST-10100,"Krause, Hernandez and Rowe",US,Starter,2025-05-27,True,99
CUST-10101,Schmitt Group,US,Growth,2025-06-10,True,499
CUST-10102,"Ruiz, Adams and Martinez",US,Starter,2024-10-03,True,99
CUST-10103,Pearson Ltd,India,Growth,2024-07-08,True,499
CUST-10104,Manning-Pratt,US,Starter,2025-06-29,True,99
CUST-10105,Yates-Hall,India,Starter,2025-03-26,False,99
CUST-10106,Barrett-Baxter,India,Starter,2025-09-16,False,99
CUST-10107,"Nguyen, Shelton and Hayes",SEA,Growth,2024-09-13,True,499
CUST-10108,"Lee, Johnson and Moran",India,Growth,2025-01-22,True,499
CUST-10109,"Miller, Vega and Meadows",India,Starter,2025-01-25,True,99
CUST-10110,Stephens Inc,India,Starter,2026-03-29,True,99
CUST-10111,Jenkins Ltd,India,Enterprise,2026-01-21,True,2499
CUST-10112,Chase-Molina,US,Starter,2025-04-09,True,99
CUST-10113,Allen PLC,SEA,Growth,2025-05-11,True,499
CUST-10114,"King, Nelson and Savage",India,Enterprise,2025-05-23,True,2499
CUST-10115,Hess-Johnson,India,Enterprise,2026-06-02,True,2499
CUST-10116,"Fisher, Cochran and Reilly",India,Enterprise,2024-08-22,False,2499
CUST-10117,Marquez-Ray,US,Starter,2025-10-17,True,99
CUST-10118,"Martinez, Shepherd and Wheeler",India,Enterprise,2025-05-07,True,2499
CUST-10119,Scott-Austin,US,Growth,2026-03-12,False,499
CUST-10120,Patterson-Murphy,India,Growth,2025-05-02,True,499
CUST-10121,Conley Ltd,India,Starter,2026-01-10,True,99
CUST-10122,"Alvarez, Dominguez and Costa",US,Enterprise,2025-06-15,True,2499
CUST-10123,Anderson-Cooper,US,Growth,2025-12-09,True,499
CUST-10124,"Smith, Smith and Perry",India,Growth,2025-04-12,True,499
CUST-10125,"Small, Barron and Higgins",US,Starter,2026-03-04,True,99
CUST-10126,Wong Group,SEA,Starter,2024-07-01,False,99
CUST-10127,Nelson Group,US,Enterprise,2024-09-03,True,2499
CUST-10128,"Bates, Mitchell and Potter",US,Growth,2026-01-04,True,499
CUST-10129,"White, Edwards and Wilson",US,Starter,2025-03-09,True,99
CUST-10130,Dawson-Pierce,US,Growth,2024-08-05,True,499
CUST-10131,Henderson Ltd,India,Starter,2026-01-01,True,99
CUST-10132,"Obrien, Higgins and Mcdaniel",US,Starter,2025-01-19,True,99
CUST-10133,"Phelps, Brown and Wallace",SEA,Starter,2024-12-23,False,99
CUST-10134,Hawkins-Bautista,India,Starter,2025-01-21,True,99
CUST-10135,Vega PLC,India,Starter,2024-06-25,True,99
CUST-10136,Fields-Morgan,India,Starter,2026-02-11,True,99
CUST-10137,Crane-Rojas,US,Starter,2024-08-26,True,99
CUST-10138,Williams LLC,SEA,Growth,2024-06-24,True,499
CUST-10139,"Turner, Campbell and Hale",SEA,Enterprise,2024-11-14,True,2499
CUST-10140,Thompson-Thornton,India,Growth,2025-04-24,True,499
CUST-10141,"Abbott, Mcbride and Edwards",SEA,Starter,2025-11-14,True,99
CUST-10142,Ayala-Cobb,US,Starter,2025-04-08,True,99
CUST-10143,"Harris, Lewis and Jackson",India,Growth,2025-03-16,True,499
CUST-10144,"Pacheco, Marquez and Villarreal",US,Enterprise,2025-06-11,True,2499
CUST-10145,"Vasquez, Chaney and Martinez",US,Starter,2025-04-13,True,99
CUST-10146,Williams and Sons,US,Starter,2025-12-15,False,99
CUST-10147,Mcclure-Gray,SEA,Growth,2025-02-15,True,499
CUST-10148,"Bryant, Dawson and Davis",US,Growth,2025-06-17,False,499
CUST-10149,Peterson PLC,India,Starter,2025-04-07,True,99
CUST-10150,Stephenson Ltd,US,Growth,2025-05-15,True,499
CUST-10151,Houston Group,India,Growth,2026-04-10,True,499
CUST-10152,Leonard PLC,India,Enterprise,2025-11-04,True,2499
CUST-10153,"Ramirez, Randolph and Boyle",India,Starter,2026-04-12,True,99
CUST-10154,Luna-Martinez,US,Enterprise,2026-02-11,True,2499
CUST-10155,Wilson-Turner,SEA,Starter,2026-04-05,True,99
CUST-10156,Scott-Reyes,India,Growth,2026-06-14,True,499
CUST-10157,"Miller, Garcia and Aguilar",India,Growth,2025-04-26,True,499
CUST-10158,"Allen, Chang and Ellis",US,Starter,2025-04-01,True,99
CUST-10159,Thompson-Saunders,US,Growth,2026-01-24,True,499
CUST-10160,Lewis-Dennis,SEA,Starter,2025-06-14,False,99
CUST-10161,"Black, Payne and Pearson",US,Starter,2026-05-10,False,99
CUST-10162,Cordova-Lopez,SEA,Starter,2024-11-20,True,99
CUST-10163,Cooke-Caldwell,India,Growth,2026-01-08,True,499
CUST-10164,Hansen-Roberson,US,Starter,2024-10-10,True,99
CUST-10165,"Simpson, Smith and Harrison",India,Enterprise,2025-09-23,True,2499
CUST-10166,"Clay, Chen and Peterson",SEA,Starter,2025-11-05,True,99
CUST-10167,Cook Inc,India,Starter,2025-06-29,True,99
CUST-10168,Miller Ltd,SEA,Starter,2025-07-01,True,99
CUST-10169,"Wise, Clayton and Pierce",SEA,Growth,2025-02-12,True,499
CUST-10170,Fischer Group,SEA,Starter,2024-08-27,True,99
CUST-10171,Armstrong-Richards,India,Starter,2026-02-07,True,99
CUST-10172,"Ortiz, Sullivan and Luna",SEA,Starter,2024-08-08,True,99
CUST-10173,Weaver LLC,India,Starter,2025-03-13,True,99
CUST-10174,"Bridges, Dunn and Lewis",India,Growth,2024-06-26,True,499
CUST-10175,"Lucas, Ward and Brown",India,Growth,2025-05-26,True,499
CUST-10176,Powell-Bryan,US,Starter,2025-08-01,True,99
CUST-10177,"Anderson, Rodriguez and Love",SEA,Starter,2025-03-02,True,99
CUST-10178,Lopez Ltd,US,Enterprise,2025-10-14,True,2499
CUST-10179,Smith-Sherman,US,Starter,2024-07-10,True,99
CUST-10180,"Cameron, Smith and Williams",US,Enterprise,2026-03-01,True,2499
CUST-10181,Freeman Inc,SEA,Starter,2026-01-29,True,99
CUST-10182,"Welch, Walton and Butler",India,Starter,2026-03-08,True,99
CUST-10183,"Thornton, Hamilton and Aguirre",India,Growth,2026-01-09,True,499
CUST-10184,"Walker, Johnson and Mcbride",US,Enterprise,2024-10-19,True,2499
CUST-10185,"Johnson, Maynard and Wu",SEA,Starter,2024-12-28,False,99
CUST-10186,Nelson LLC,US,Starter,2024-12-30,True,99
CUST-10187,"Moore, Neal and Graham",US,Starter,2024-08-05,False,99
CUST-10188,"Torres, Alexander and Ortiz",India,Enterprise,2025-10-12,True,2499
CUST-10189,"Thompson, Ortiz and Brown",India,Growth,2026-02-22,True,499
CUST-10190,Lindsey-Nunez,US,Starter,2025-02-09,True,99
CUST-10191,Burnett-Foster,India,Starter,2026-05-17,False,99
CUST-10192,Anderson-Ruiz,India,Starter,2026-05-02,True,99
CUST-10193,Rhodes-Davis,US,Starter,2025-05-21,True,99
CUST-10194,"Hicks, Shaw and Griffin",India,Starter,2026-02-04,True,99
CUST-10195,"Nelson, Woods and Bell",US,Growth,2025-12-21,False,499
CUST-10196,Lee LLC,US,Starter,2024-11-15,True,99
CUST-10197,Fischer Inc,US,Starter,2024-09-23,False,99
CUST-10198,Kim and Sons,India,Growth,2025-02-20,True,499
CUST-10199,Carr-Davila,India,Starter,2025-12-22,True,99
CUST-10200,Robinson Ltd,SEA,Starter,2025-07-05,True,99
CUST-10201,Alvarado-Mckee,India,Starter,2025-10-31,True,99
CUST-10202,Jackson-House,India,Starter,2024-07-12,True,99
CUST-10203,Walker-Smith,India,Growth,2026-04-25,True,499
CUST-10204,"Blake, Duarte and Murray",India,Growth,2025-05-14,False,499
CUST-10205,Rowe-Williams,India,Starter,2026-04-05,True,99
CUST-10206,Perez-Miller,US,Starter,2024-09-07,True,99
CUST-10207,"Cooper, Holland and Nelson",India,Starter,2026-04-05,True,99
CUST-10208,Garner-Richardson,India,Growth,2025-04-11,True,499
CUST-10209,Cooper PLC,US,Growth,2026-04-02,True,499
CUST-10210,Olson Ltd,US,Starter,2025-03-10,True,99
CUST-10211,"Watkins, Johnson and Cortez",India,Starter,2024-12-12,True,99
CUST-10212,Pittman-Hobbs,India,Starter,2026-04-15,False,99
CUST-10213,Cummings-Wang,SEA,Growth,2026-04-05,False,499
CUST-10214,"Galvan, Lee and Vasquez",US,Enterprise,2026-05-22,True,2499
CUST-10215,Robinson LLC,US,Enterprise,2025-06-18,True,2499
CUST-10216,Hernandez LLC,US,Starter,2024-12-11,True,99
CUST-10217,"Ross, Ayala and Townsend",India,Growth,2026-04-04,True,499
CUST-10218,Marshall and Sons,SEA,Growth,2026-04-03,True,499
CUST-10219,Craig-Lopez,India,Enterprise,2026-02-28,True,2499
CUST-10220,"Clark, Johnson and Patrick",US,Starter,2024-07-03,True,99
CUST-10221,"Ruiz, Wang and Hale",US,Growth,2025-03-01,True,499
CUST-10222,Smith Ltd,US,Starter,2024-11-29,True,99
CUST-10223,"Collins, Pena and King",India,Growth,2026-02-16,True,499
CUST-10224,Harris Group,India,Starter,2026-05-04,True,99
CUST-10225,Adams and Sons,SEA,Growth,2026-05-03,True,499
CUST-10226,Eaton and Sons,US,Enterprise,2025-02-09,True,2499
CUST-10227,"Martinez, Sims and Eaton",US,Starter,2024-10-30,True,99
CUST-10228,"Clark, Campbell and Ross",India,Growth,2025-08-19,True,499
CUST-10229,Anderson Ltd,India,Starter,2025-09-30,True,99
CUST-10230,Macdonald-Garrett,SEA,Starter,2024-06-24,True,99
CUST-10231,Adams and Sons,India,Starter,2025-07-10,True,99
CUST-10232,Garcia-Mills,US,Starter,2025-12-26,True,99
CUST-10233,"May, Watson and Mcconnell",SEA,Enterprise,2025-08-08,True,2499
CUST-10234,"Wilson, Herring and Duncan",US,Starter,2024-08-17,True,99
CUST-10235,Fernandez-English,SEA,Growth,2025-10-30,True,499
CUST-10236,"Burton, Phillips and Richard",US,Enterprise,2026-05-17,True,2499
CUST-10237,Parker-Luna,India,Enterprise,2026-04-01,True,2499
CUST-10238,"Thomas, Richardson and Wade",US,Growth,2025-05-14,True,499
CUST-10239,"Moody, Ford and Barnett",India,Starter,2024-10-17,True,99
CUST-10240,Roberts-Morris,SEA,Growth,2025-09-16,True,499
CUST-10241,"Thomas, Holloway and Gonzalez",India,Starter,2024-11-28,True,99
CUST-10242,"Patterson, Moreno and Jensen",SEA,Enterprise,2024-08-11,True,2499
CUST-10243,Swanson-Anderson,India,Growth,2026-06-19,True,499
CUST-10244,"Lewis, Lang and Johnson",India,Growth,2025-09-14,False,499
CUST-10245,"Bryant, Kent and Harrison",US,Starter,2026-03-09,True,99
CUST-10246,"Powers, Huffman and Byrd",India,Growth,2025-11-10,True,499
CUST-10247,Steele Inc,US,Growth,2025-04-13,True,499
CUST-10248,Martin PLC,US,Enterprise,2024-09-18,True,2499
CUST-10249,"Brooks, Perkins and Craig",India,Starter,2025-03-24,False,99
CUST-10250,Yates-Chan,US,Enterprise,2026-04-28,True,2499
CUST-10251,"Cohen, Johnson and Rivera",India,Starter,2024-08-06,True,99
CUST-10252,Graham-Mcdowell,India,Growth,2025-07-01,True,499
CUST-10253,"Banks, Sullivan and Lambert",SEA,Growth,2024-09-18,True,499
CUST-10254,Powell Group,US,Starter,2026-04-21,True,99
CUST-10255,Mooney Group,India,Starter,2026-04-09,True,99
CUST-10256,Ruiz-Pitts,SEA,Growth,2024-08-02,True,499
CUST-10257,"Ray, Patel and Wright",SEA,Starter,2025-05-25,True,99
CUST-10258,"Silva, Ramsey and Davis",US,Starter,2025-04-29,True,99
CUST-10259,"Smith, Rose and Lopez",India,Growth,2024-09-26,True,499
CUST-10260,Gates Group,US,Growth,2025-04-28,True,499
CUST-10261,Hernandez LLC,US,Growth,2025-10-06,True,499
CUST-10262,Knight-Morales,US,Starter,2024-08-05,True,99
CUST-10263,"Alexander, Harris and Rhodes",US,Starter,2024-12-12,True,99
CUST-10264,Perez-Munoz,US,Growth,2025-05-26,True,499
CUST-10265,"Rogers, Carlson and Smith",India,Growth,2026-04-13,True,499
CUST-10266,"Hart, Flores and Manning",SEA,Growth,2026-04-30,True,499
CUST-10267,Cox-Osborne,India,Growth,2025-06-16,True,499
CUST-10268,"Richardson, Jones and Brown",India,Starter,2024-08-07,False,99
CUST-10269,Robinson-Brown,SEA,Starter,2025-03-08,True,99
CUST-10270,"Phelps, Smith and Thomas",India,Enterprise,2025-09-14,True,2499
CUST-10271,Case-James,SEA,Growth,2024-08-08,True,499
CUST-10272,Walker-Paul,US,Growth,2025-01-19,False,499
CUST-10273,Bell Group,India,Enterprise,2024-09-23,True,2499
CUST-10274,"Norton, Harris and Bush",US,Enterprise,2024-09-24,True,2499
CUST-10275,Jackson Ltd,SEA,Growth,2025-06-16,True,499
CUST-10276,Mitchell PLC,US,Starter,2025-11-16,True,99
CUST-10277,Adams-Lewis,US,Enterprise,2026-04-07,True,2499
CUST-10278,Simmons Group,India,Growth,2025-09-12,True,499
CUST-10279,Robles PLC,SEA,Starter,2025-11-02,True,99
CUST-10280,Johnson Inc,SEA,Growth,2026-04-18,True,499
CUST-10281,Dunn-Jordan,India,Starter,2025-12-04,True,99
CUST-10282,"Cordova, Johnson and Ramos",US,Enterprise,2025-06-23,True,2499
CUST-10283,"Moore, Collins and Bradshaw",US,Starter,2025-06-03,True,99
CUST-10284,Ayala-Grant,India,Growth,2025-10-09,True,499
CUST-10285,"Burton, Gonzalez and Harrison",India,Growth,2025-05-24,True,499
CUST-10286,Mendez-Mccoy,SEA,Growth,2025-11-30,True,499
CUST-10287,Davis-Frey,India,Growth,2024-11-28,True,499
CUST-10288,Buchanan PLC,US,Enterprise,2024-09-12,True,2499
CUST-10289,"Johnson, Gonzalez and Davis",India,Starter,2025-09-28,True,99
CUST-10290,Carter-Pace,SEA,Starter,2025-09-13,True,99
CUST-10291,"Sandoval, Diaz and Herring",India,Growth,2025-01-31,True,499
CUST-10292,Smith LLC,India,Starter,2025-05-10,True,99
CUST-10293,Olsen-Baldwin,US,Starter,2025-06-03,True,99
CUST-10294,Graham-Andrews,SEA,Starter,2024-07-19,True,99
CUST-10295,Scott-Snyder,US,Starter,2025-09-07,False,99
CUST-10296,Barker and Sons,US,Growth,2026-06-16,True,499
CUST-10297,"Alexander, Dunn and Brown",India,Growth,2025-10-20,True,499
CUST-10298,"Nguyen, Mason and Armstrong",India,Starter,2025-04-20,True,99
CUST-10299,"Rivera, Kim and Hull",US,Growth,2025-11-28,True,499
CUST-10300,Tran Group,US,Starter,2024-07-31,True,99
CUST-10301,"Lindsey, Turner and Cole",US,Growth,2025-08-24,True,499
CUST-10302,Watkins PLC,India,Starter,2025-06-17,True,99
CUST-10303,"Young, Wallace and Sanchez",US,Growth,2025-01-20,False,499
CUST-10304,Kelly-Obrien,India,Starter,2025-10-15,True,99
CUST-10305,Romero-Montgomery,US,Starter,2025-05-16,True,99
CUST-10306,"Williams, Moore and Morris",US,Growth,2026-03-28,True,499
CUST-10307,Allen PLC,India,Starter,2024-08-16,True,99
CUST-10308,"Newman, Poole and Price",US,Enterprise,2026-04-25,True,2499
CUST-10309,Pham-Farley,India,Growth,2024-10-17,True,499
CUST-10310,Baker and Sons,US,Starter,2024-10-18,True,99
CUST-10311,Hampton-Hall,India,Growth,2025-10-06,True,499
CUST-10312,Rice-Larson,US,Starter,2026-04-25,True,99
CUST-10313,Barajas and Sons,India,Growth,2026-06-16,True,499
CUST-10314,Parks Group,US,Enterprise,2025-07-26,True,2499
CUST-10315,Carson PLC,SEA,Starter,2024-12-11,True,99
CUST-10316,Brown-Boyd,SEA,Growth,2024-07-08,True,499
CUST-10317,Clark LLC,India,Starter,2025-07-27,True,99
CUST-10318,Howell-James,US,Growth,2025-11-26,True,499
CUST-10319,Conway PLC,India,Starter,2026-01-28,True,99
CUST-10320,Lewis Group,SEA,Starter,2025-07-09,True,99
CUST-10321,Alexander-Stevens,India,Enterprise,2025-08-18,True,2499
CUST-10322,"Sloan, Martinez and Harmon",US,Starter,2025-07-30,True,99
CUST-10323,Simmons and Sons,India,Growth,2025-02-20,True,499
CUST-10324,Wilson LLC,India,Growth,2025-12-29,True,499
CUST-10325,Mercer and Sons,India,Growth,2025-06-23,True,499
CUST-10326,"Andrews, Becker and Hale",SEA,Growth,2025-06-10,True,499
CUST-10327,Arnold-Ortiz,India,Growth,2026-04-14,True,499
CUST-10328,"Dawson, Miles and Little",SEA,Starter,2025-09-04,False,99
CUST-10329,"Williams, French and Turner",US,Enterprise,2025-08-16,True,2499
CUST-10330,Boyd-Walker,US,Growth,2025-07-23,False,499
CUST-10331,Watson PLC,SEA,Starter,2026-05-28,True,99
CUST-10332,Espinoza-Stanley,India,Starter,2025-07-21,True,99
CUST-10333,Garcia and Sons,US,Growth,2024-10-20,True,499
CUST-10334,"Edwards, Curry and Miranda",India,Enterprise,2025-01-08,True,2499
CUST-10335,Jackson LLC,US,Enterprise,2026-02-18,True,2499
CUST-10336,Lee-Stone,India,Enterprise,2024-12-09,True,2499
CUST-10337,Frey Inc,SEA,Starter,2025-06-12,False,99
CUST-10338,Lopez LLC,India,Enterprise,2025-03-21,True,2499
CUST-10339,Chase-Davis,US,Enterprise,2025-10-19,False,2499
CUST-10340,"Davis, Brooks and Brown",India,Starter,2025-05-03,True,99
CUST-10341,"Rocha, Stokes and Harper",SEA,Starter,2025-08-10,True,99
CUST-10342,"Carroll, Lane and Lopez",India,Starter,2026-01-20,True,99
CUST-10343,Garrett-Ramsey,US,Growth,2025-04-24,True,499
CUST-10344,Wiley LLC,US,Starter,2025-08-15,True,99
CUST-10345,Johnston Ltd,SEA,Starter,2025-12-09,True,99
CUST-10346,"Cochran, Walker and Mcfarland",SEA,Starter,2025-05-24,True,99
CUST-10347,Patel-Miller,US,Starter,2024-11-08,True,99
CUST-10348,Norton-Vasquez,SEA,Starter,2025-06-06,True,99
CUST-10349,Smith-Smith,SEA,Growth,2025-01-07,True,499
CUST-10350,Bishop-Hernandez,SEA,Starter,2026-06-09,True,99
CUST-10351,Mann PLC,US,Enterprise,2025-07-19,True,2499
CUST-10352,"Best, Abbott and Hays",India,Enterprise,2024-11-16,True,2499
CUST-10353,Henry Ltd,US,Enterprise,2026-06-23,True,2499
CUST-10354,Greene Inc,SEA,Growth,2025-12-16,True,499
CUST-10355,Estes and Sons,India,Starter,2024-12-23,True,99
CUST-10356,Hess Inc,US,Starter,2024-07-03,True,99
CUST-10357,Ramirez LLC,India,Starter,2026-05-02,False,99
CUST-10358,Nixon Inc,India,Enterprise,2026-02-19,True,2499
CUST-10359,"Savage, Heath and Stokes",US,Starter,2024-07-21,True,99
CUST-10360,Wade and Sons,US,Growth,2025-09-09,True,499
CUST-10361,Salas-Jones,US,Growth,2025-12-29,True,499
CUST-10362,Crawford-Boyd,US,Enterprise,2025-05-31,True,2499
CUST-10363,Cruz-Moran,US,Growth,2024-08-13,True,499
CUST-10364,Weaver-Price,India,Growth,2026-05-23,True,499
CUST-10365,Jones and Sons,India,Starter,2025-03-03,True,99
CUST-10366,Mccormick-Yang,US,Growth,2025-01-09,True,499
CUST-10367,"Johnson, Hall and Brown",India,Starter,2025-07-08,True,99
CUST-10368,Vargas-Greer,US,Enterprise,2026-03-18,False,2499
CUST-10369,Jordan Group,US,Growth,2025-03-09,False,499
CUST-10370,"Davis, Rodriguez and Spencer",India,Starter,2025-09-25,True,99
CUST-10371,Decker Inc,US,Enterprise,2025-03-26,True,2499
CUST-10372,"Miller, Martinez and Blair",SEA,Starter,2024-07-06,True,99
CUST-10373,"Page, Chan and Golden",SEA,Enterprise,2024-09-21,True,2499
CUST-10374,"Anthony, Howe and Gonzalez",US,Enterprise,2026-03-17,True,2499
CUST-10375,Nguyen PLC,SEA,Growth,2024-11-21,True,499
CUST-10376,"Romero, Simpson and Le",India,Starter,2026-04-16,True,99
CUST-10377,Brown and Sons,SEA,Starter,2026-02-05,True,99
CUST-10378,Wilson LLC,US,Enterprise,2026-03-08,True,2499
CUST-10379,"Peterson, Jordan and Barrett",US,Enterprise,2024-12-08,True,2499
CUST-10380,"Haynes, Davies and Ochoa",US,Starter,2025-04-18,True,99
CUST-10381,Keith Ltd,US,Starter,2025-06-10,True,99
CUST-10382,Schultz-Duncan,India,Starter,2026-04-21,False,99
CUST-10383,Dalton-Williams,US,Enterprise,2024-10-19,True,2499
CUST-10384,Howard-Cooper,US,Starter,2026-01-09,True,99
CUST-10385,Brown Inc,India,Starter,2025-11-16,True,99
CUST-10386,Sparks Inc,India,Growth,2024-08-31,True,499
CUST-10387,"Martinez, Hartman and Parsons",US,Starter,2024-08-13,True,99
CUST-10388,"Wu, Mack and King",US,Enterprise,2026-04-03,True,2499
CUST-10389,"Hogan, Russell and Williams",US,Starter,2025-03-05,False,99
CUST-10390,"Miles, Holt and Porter",US,Starter,2025-04-16,True,99
CUST-10391,Scott PLC,SEA,Growth,2025-06-05,False,499
CUST-10392,Nelson PLC,US,Starter,2026-02-07,True,99
CUST-10393,Baker-Knight,SEA,Starter,2026-01-13,True,99
CUST-10394,Johnson-Powell,India,Starter,2025-08-03,True,99
CUST-10395,"Frazier, Atkinson and Cook",US,Starter,2024-08-14,True,99
CUST-10396,"Johnson, Carey and Schwartz",SEA,Enterprise,2025-01-25,False,2499
CUST-10397,Baker-Ross,US,Starter,2024-07-07,True,99
CUST-10398,"Grant, Sutton and Little",SEA,Enterprise,2025-08-14,True,2499
CUST-10399,Duncan-Williams,SEA,Growth,2024-10-25,True,499
CUST-10400,Thomas-Mcgrath,India,Starter,2026-05-28,True,99
CUST-10401,Torres Ltd,India,Starter,2025-08-13,True,99
CUST-10402,"Barrett, Roberts and Howard",India,Growth,2024-11-12,True,499
CUST-10403,"Ramos, Jordan and Stewart",India,Starter,2025-02-07,True,99
CUST-10404,Craig Ltd,US,Starter,2026-01-29,True,99
CUST-10405,"Roberts, Sullivan and Myers",India,Starter,2026-04-01,True,99
CUST-10406,Humphrey LLC,India,Growth,2025-05-05,True,499
CUST-10407,Williams Group,SEA,Growth,2025-02-18,True,499
CUST-10408,Simpson-Warren,US,Starter,2026-06-22,True,99
CUST-10409,"Morales, Harrison and Carter",India,Growth,2025-10-10,True,499
CUST-10410,"Bennett, Stone and Aguilar",US,Growth,2025-11-05,True,499
CUST-10411,Taylor Ltd,US,Starter,2026-03-30,True,99
CUST-10412,Anderson-Roman,India,Enterprise,2026-04-01,True,2499
CUST-10413,Miller-Blake,India,Growth,2026-03-04,False,499
CUST-10414,Taylor-Ball,US,Enterprise,2026-03-16,True,2499
CUST-10415,Graham-Tate,US,Starter,2026-03-17,True,99
CUST-10416,Carlson-Anderson,US,Enterprise,2024-09-24,True,2499
CUST-10417,Walter-Wheeler,India,Growth,2025-11-03,True,499
CUST-10418,"Cuevas, Leonard and Webb",SEA,Growth,2024-12-27,True,499
CUST-10419,Martinez LLC,SEA,Growth,2025-06-08,True,499
CUST-10420,Moore-Jimenez,India,Starter,2024-08-24,True,99
CUST-10421,Underwood-Phillips,SEA,Enterprise,2025-05-16,False,2499
CUST-10422,Brown LLC,US,Growth,2026-03-01,True,499
CUST-10423,Crane-Clark,India,Starter,2025-03-04,True,99
CUST-10424,"Pace, Morris and Hill",US,Starter,2024-08-06,True,99
CUST-10425,Peterson LLC,US,Starter,2025-09-08,True,99
CUST-10426,"Myers, Johnson and Meyer",India,Growth,2025-01-26,True,499
CUST-10427,"Hood, Monroe and Parker",US,Growth,2025-11-26,True,499
CUST-10428,Johns-Chavez,India,Starter,2025-11-03,True,99
CUST-10429,Cox Inc,US,Starter,2024-11-01,True,99
CUST-10430,Mejia-Smith,India,Growth,2025-11-21,True,499
CUST-10431,Odonnell-Prince,India,Growth,2026-03-15,False,499
CUST-10432,Gonzalez-Miller,US,Starter,2026-02-21,False,99
CUST-10433,"Wilson, Nelson and Sellers",SEA,Starter,2024-12-09,True,99
CUST-10434,Murphy PLC,US,Starter,2025-11-19,True,99
CUST-10435,Roberts and Sons,India,Enterprise,2024-09-14,True,2499
CUST-10436,Hernandez Ltd,India,Growth,2025-04-10,True,499
